종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"109820","진매트릭스","2365","45","1.94",,,,,"1159","2.04","0","0.00"
"086060","진바이오텍","3925","5","0.13","301","13.04",,,"5610","0.70","0","0.00"
"036890","진성티이씨","9610","-370","-3.71","1422","6.76",,,"11615","0.83","200","2.08"
"363250","진시스템","10020","20","0.20",,,,,"3931","2.55","0","0.00"
"003780","진양산업","6670","-30","-0.45","654","10.20",,,"4385","1.52","250","3.75"
"007370","진양제약","5720","180","3.25","1175","4.87",,,"8301","0.69","150","2.62"
"010640","진양폴리","6610","-90","-1.34","366","18.06",,,"3222","2.05","250","3.78"
"100250","진양홀딩스","3200","15","0.47","675","4.74",,,"6703","0.48","200","6.25"
"051630","진양화학","3610","0","0.00",,,,,"2061","1.75","0","0.00"
"272450","진에어","10900","0","0.00","2494","4.37","2711","4.02","2775","3.93","0","0.00"
"285800","진영","3140","20","0.64",,,,,"2352","1.34","0","0.00"
"011000","진원생명과학","2185","35","1.63",,,,,"1425","1.53","0","0.00"
"002780","진흥기업","922","0","0.00","311","2.96",,,"1828","0.50","0","0.00"
"002787","진흥기업2우B","12480","40","0.32",,,,,,,"0","0.00"
"002785","진흥기업우B","4315","65","1.53",,,,,,,"0","0.00"
"085660","차바이오텍","16010","120","0.76",,,,,"4996","3.20","0","0.00"
"261780","차백신연구소","4570","30","0.66",,,,,"1325","3.45","0","0.00"
"009310","참엔지니어링","459","-2","-0.43",,,,,"773","0.59","0","0.00"
"094850","참좋은여행","5860","-180","-2.98","542","10.81",,,"6319","0.93","0","0.00"
"004650","창해에탄올","9420","-20","-0.21",,,,,"16428","0.57","600","6.37"
"278280","천보","63000","-1000","-1.56",,,,,"29866","2.11","0","0.00"
"000650","천일고속","47950","-450","-0.93",,,,,"13355","3.59","0","0.00"
"362320","청담글로벌","8760","0","0.00",,,,,"3083","2.84","0","0.00"
"012600","청호ICT","2490","0","0.00",,,,,"964","2.58","0","0.00"
"066360","체리부로","1022","8","0.79","291","3.51",,,"1742","0.59","0","0.00"
"033250","체시스","1306","-84","-6.04","103","12.68",,,"1039","1.26","0","0.00"
"047820","초록뱀미디어","5400","0","0.00",,,,,"10925","0.49","0","0.00"
"094360","칩스앤미디어","20300","330","1.65",,,"583","34.83","3384","6.00","0","0.00"
"016920","카스","1302","-5","-0.38","71","18.34",,,"2627","0.50","10","0.77"
"284620","카이노스메드","4250","-135","-3.08",,,,,"421","10.10","0","0.00"
"035720","카카오","39600","750","1.93",,,"990","39.99","22281","1.78","61","0.15"
"293490","카카오게임즈","17960","10","0.06",,,"860","20.88","17124","1.05","0","0.00"
"323410","카카오뱅크","20550","250","1.23","745","27.58","1129","18.19","12843","1.60","150","0.73"
"377300","카카오페이","24850","50","0.20","19","1307.89","109","228.40","13981","1.78","0","0.00"
"140430","카티스","4580","-170","-3.58",,,,,,,"0","0.00"
"042000","카페24","33800","2050","6.46","430","78.60","795","42.53","7552","4.48","0","0.00"
"006380","카프로","3660","0","0.00",,,,,,,"0","0.00"
"313760","캐리","3955","-55","-1.37",,,,,"2267","1.74","0","0.00"
"317530","캐리소프트","3125","-110","-3.40",,,,,"834","3.75","0","0.00"
"071850","캐스텍코리아","1402","13","0.94",,,,,"4091","0.34","0","0.00"
"050110","캠시스","1249","-10","-0.79",,,,,"1097","1.14","0","0.00"
"452300","캡스톤파트너스","3315","-5","-0.15",,,,,"2217","1.50","42","1.27"
"119860","커넥트웨이브","17960","-40","-0.22","42","427.62",,,"14407","1.25","0","0.00"
"451760","컨텍","12540","830","7.09",,,"80","156.76","7517","1.67","0","0.00"
"078340","컴투스","38150","900","2.42","3435","11.11","2729","13.98","97651","0.39","2600","6.82"
"063080","컴투스홀딩스","27950","-50","-0.18",,,,,"43878","0.64","0","0.00"
"307930","컴퍼니케이","5540","-60","-1.07",,,,,"4615","1.20","0","0.00"
"079190","케스피온","586","4","0.69","75","7.81",,,"601","0.98","0","0.00"
"263700","케어랩스","3795","-5","-0.13",,,,,"3533","1.07","0","0.00"
"214370","케어젠","24000","150","0.63","813","29.52",,,"4626","5.19","640","2.67"
"221980","케이디켐","13000","60","0.46","1391","9.35",,,"26053","0.50","500","3.85"
"038530","케이바이오","286","8","2.88",,,,,"548","0.52","0","0.00"
"001620","케이비아이동국실업","614","-2","-0.32","71","8.65",,,"1726","0.36","0","0.00"
"424140","케이비제21호스팩","2125","-15","-0.70",,,,,,,"0","0.00"
"192250","케이사인","1056","-10","-0.94","66","16.00",,,"1272","0.83","15","1.42"
"029460","케이씨","19390","310","1.62","3907","4.96",,,"63264","0.31","260","1.34"
"115500","케이씨에스","6140","-130","-2.07","231","26.58",,,"1619","3.79","180","2.93"
"281820","케이씨텍","41250","850","2.10","1562","26.41","2704","15.25","22307","1.85","180","0.44"
"089150","케이씨티","2450","-20","-0.81","67","36.57",,,"1989","1.23","60","2.45"
"025880","케이씨피드","2570","20","0.78","420","6.12",,,"4159","0.62","75","2.92"
"093320","케이아이엔엑스","78800","-1100","-1.38","5104","15.44","3774","20.88","34638","2.27","600","0.76"
"093640","케이알엠","5440","-300","-5.23",,,,,"3412","1.59","0","0.00"
"073010","케이에스피","4355","-100","-2.24","349","12.48",,,"1264","3.45","10","0.23"
"105330","케이엔더블유","6020","110","1.86","154","39.09",,,"7883","0.76","0","0.00"
"053080","케이엔솔","16530","-180","-1.08","871","18.98",,,"13032","1.27","300","1.81"
"199430","케이엔알시스템","9450","-240","-2.48",,,,,"921","10.26","0","0.00"
"432470","케이엔에스","20300","-1000","-4.69","502","40.44",,,"5674","3.58","0","0.00"
"272110","케이엔제이","18200","-100","-0.55","1354","13.44","2446","7.44","8182","2.22","0","0.00"
"039420","케이엘넷","2570","0","0.00","345","7.45",,,"2502","1.03","80","3.11"
"083550","케이엠","3705","-35","-0.94",,,,,"11117","0.33","30","0.81"
"032500","케이엠더블유","11980","30","0.25",,,"987","12.14","4391","2.73","0","0.00"
"225430","케이엠제약","749","1","0.13",,,,,"1272","0.59","0","0.00"
"102370","케이옥션","3940","375","10.52",,,,,"4566","0.86","0","0.00"
"068100","케이웨더","4465","350","8.51",,,"123","36.25","950","4.70","0","0.00"
"381970","케이카","12420","-330","-2.59","590","21.05","1052","11.81","4876","2.55","760","6.12"
"036030","케이티알파","4425","-35","-0.78","332","13.33",,,"4984","0.89","0","0.00"
"064820","케이프","5610","-70","-1.23","835","6.72","993","5.65","7390","0.76","300","5.35"
"256940","케이피에스","6060","-80","-1.30","210","28.86",,,"3053","1.98","0","0.00"
"024880","케이피에프","5500","-70","-1.26","1066","5.16","1405","3.91","10850","0.51","150","2.73"
"042040","케이피엠테크","322","7","2.22","29","11.10",,,"618","0.52","0","0.00"
"054410","케이피티유","4240","-75","-1.74","544","7.79",,,"8259","0.51","0","0.00"
"258610","케일럼","1699","-21","-1.22",,,,,"697","2.44","0","0.00"
"274090","켄코아에어로스페이스","11320","-70","-0.61",,,,,"4569","2.48","0","0.00"
"089010","켐트로닉스","24400","350","1.46",,,"1967","12.40","10781","2.26","100","0.41"
"220260","켐트로스","5690","-50","-0.87","106","53.68",,,"2323","2.45","0","0.00"
"052400","코나아이","15580","20","0.13","2206","7.06",,,"13072","1.19","500","3.21"
"402030","코난테크놀로지","17140","-170","-0.98",,,,,"2751","6.23","0","0.00"
"391710","코닉오토메이션","2510","75","3.08","56","44.82",,,"631","3.98","0","0.00"
"046070","코다코","257","0","0.00",,,,,,,"0","0.00"
"047770","코데즈컴바인","1306","8","0.62","98","13.33",,,"1683","0.78","0","0.00"
"080530","코디","1950","-32","-1.61",,,,,"810","2.41","0","0.00"
"104540","코렌텍","7580","-110","-1.43","321","23.61",,,"5514","1.37","0","0.00"
"027050","코리아나","2820","20","0.71","58","48.62",,,"2825","1.00","0","0.00"
"007815","코리아써우","6890","110","1.62",,,,,,,"0","0.00"
"007810","코리아써키트","13850","160","1.17",,,"1960","7.07","15784","0.88","0","0.00"
"00781K","코리아써키트2우B","6910","0","0.00",,,,,,,"0","0.00"
"190650","코리아에셋투자증권","5920","40","0.68",,,,,"13824","0.43","200","3.38"
"123410","코리아에프티","5320","-210","-3.80","1097","4.85","1144","4.65","6188","0.86","120","2.26"
"003690","코리안리","8110","-110","-1.34","1655","4.90","1918","4.23","22088","0.37","540","6.66"
"036690","코맥스","2885","0","0.00",,,,,"2490","1.16","0","0.00"
"049430","코메론","9530","-170","-1.75","1705","5.59",,,"23064","0.41","250","2.62"
"183300","코미코","74600","-300","-0.40","3096","24.10","6474","11.52","20223","3.69","400","0.54"
"041960","코미팜","4130","10","0.24",,,,,"803","5.14","0","0.00"
"089890","코세스","13130","200","1.55","420","31.26",,,"4006","3.28","0","0.00"
"360350","코셈","10140","280","2.84","337","30.09",,,"2530","4.01","0","0.00"
"082660","코스나인","438","-17","-3.74",,,,,"400","1.10","0","0.00"
"192820","코스맥스","156400","4400","2.89","5036","31.06","11836","13.21","31952","4.89","500","0.32"
"044820","코스맥스비티아이","9090","-70","-0.76","948","9.59",,,"24263","0.37","350","3.85"
"222040","코스맥스엔비티","3690","-20","-0.54",,,"319","11.56","1761","2.10","0","0.00"
"241710","코스메카코리아","88000","2800","3.29","2090","42.11","4023","21.88","15874","5.54","0","0.00"
"005070","코스모신소재","133700","4000","3.08","861","155.28","2161","61.86","14732","9.08","0","0.00"
"005420","코스모화학","22050","0","0.00",,,,,"7677","2.87","0","0.00"
"355150","코스텍시스","12310","410","3.45",,,"975","12.63","3440","3.58","0","0.00"
"071950","코아스","1027","7","0.69",,,,,"329","3.12","0","0.00"
"166480","코아스템켐온","11700","0","0.00",,,,,"916","12.77","0","0.00"
"045970","코아시아","9110","-240","-2.57",,,,,"4024","2.26","0","0.00"
"196450","코아시아씨엠","1470","-14","-0.94",,,,,"1452","1.01","0","0.00"
"384470","코어라인소프트","10440","-250","-2.34",,,,,"946","11.04","0","0.00"
"029960","코엔텍","7160","0","0.00","715","10.01",,,"3718","1.93","500","6.98"
"002020","코오롱","15850","-30","-0.19","621","25.52",,,"78295","0.20","550","3.47"
"138490","코오롱ENP","7000","0","0.00","863","8.11","903","7.75","7412","0.94","160","2.29"
"003070","코오롱글로벌","10460","-720","-6.44","13","804.62","537","19.50","28530","0.37","400","3.82"
"003075","코오롱글로벌우","16950","-1040","-5.78",,,,,,,"450","2.65"
"450140","코오롱모빌리티그룹","2800","0","0.00","196","14.29",,,"2993","0.94","40","1.43"
"45014K","코오롱모빌리티그룹우","5050","-150","-2.88",,,,,,,"45","0.89"
"102940","코오롱생명과학","22950","350","1.55",,,,,"12063","1.90","0","0.00"
"002025","코오롱우","13340","40","0.30",,,,,,,"600","4.50"
"120110","코오롱인더","36900","-550","-1.47","1282","28.78","5988","6.16","92518","0.40","1300","3.52"
"120115","코오롱인더우","22200","-100","-0.45",,,,,,,"1350","6.08"
"021240","코웨이","62700","0","0.00","6495","9.65","7838","8.00","36380","1.72","1350","2.15"
"033290","코웰패션","2640","50","1.93","502","5.26",,,"6257","0.42","160","6.06"
"056360","코위버","4760","-150","-3.05","85","56.00",,,"14116","0.34","30","0.63"
"282880","코윈테크","17000","380","2.29","1142","14.89","1490","11.41","15052","1.13","250","1.47"
"121850","코이즈","1095","-8","-0.73",,,,,"494","2.22","0","0.00"
"448710","코츠테크놀로지","26100","950","3.78","1906","13.69",,,"8403","3.11","0","0.00"
"126730","코칩","13240","510","4.01","719","18.41",,,"3436","3.85","0","0.00"
"015710","코콤","3905","40","1.03","183","21.34",,,"7417","0.53","70","1.79"
"052330","코텍","7350","220","3.09","566","12.99",,,"23190","0.32","200","2.72"
"322780","코퍼스코리아","1226","7","0.57","90","13.62",,,"1540","0.80","10","0.82"
"036420","콘텐트리중앙","9530","-10","-0.10",,,,,"2580","3.69","0","0.00"
"200130","콜마비앤에이치","16950","160","0.95","674","25.15","1175","14.43","13693","1.24","308","1.82"
"024720","콜마홀딩스","9070","130","1.45",,,,,"16436","0.55","180","1.98"
"031820","콤텍시스템","624","-2","-0.32","33","18.91",,,"1300","0.48","0","0.00"
"294570","쿠콘","14640","190","1.31","703","20.83","1162","12.60","12713","1.15","100","0.68"
"192400","쿠쿠홀딩스","22250","200","0.91","4187","5.31",,,"34678","0.64","1100","4.94"
"284740","쿠쿠홈시스","22450","350","1.58","4994","4.50",,,"35985","0.62","800","3.56"
"317690","퀀타매트릭스","5060","255","5.31",,,,,"1096","4.62","0","0.00"
"078940","퀀타피아","2855","0","0.00",,,,,"513","5.57","0","0.00"
"227100","퀀텀온","1254","-56","-4.27",,,,,"1063","1.18","0","0.00"
"432720","퀄리타스반도체","16460","-340","-2.02",,,,,"2430","6.77","0","0.00"
"365270","큐라클","6110","20","0.33",,,,,"3021","2.02","0","0.00"
"348080","큐라티스","1388","-42","-2.94",,,,,"916","1.52","0","0.00"
"060280","큐렉소","10120","270","2.74",,,"117","86.77","2452","4.13","0","0.00"
"372320","큐로셀","31050","200","0.65",,,,,"4341","7.15","0","0.00"
"051780","큐로홀딩스","316","1","0.32",,,,,"262","1.21","0","0.00"
"115180","큐리언트","4140","50","1.22",,,,,"1656","2.50","0","0.00"
"445680","큐리옥스바이오시스템즈","45700","-350","-0.76",,,,,"6591","6.93","0","0.00"
"182360","큐브엔터","14230","-60","-0.42","801","17.77",,,"5747","2.48","0","0.00"
"405100","큐알티","16330","-370","-2.22","219","74.57",,,"8347","1.96","480","2.94"
"066310","큐에스아이","8210","-40","-0.48","294","27.93",,,"9040","0.91","100","1.22"
"016600","큐캐피탈","317","-2","-0.63","41","7.73",,,"776","0.41","0","0.00"
"355390","크라우드웍스","16370","-180","-1.09",,,,,"3535","4.63","0","0.00"
"264900","크라운제과","9470","30","0.32","1834","5.16",,,"16015","0.59","250","2.64"
"26490K","크라운제과우","10350","-30","-0.29",,,,,,,"252","2.43"
"005740","크라운해태홀딩스","6310","-30","-0.47","1391","4.54",,,"21080","0.30","100","1.58"
"005745","크라운해태홀딩스우","9660","-130","-1.33",,,,,,,"105","1.09"
"259960","크래프톤","288000","-4000","-1.37","12812","22.48","17685","16.28","120194","2.40","0","0.00"
"096240","크레버스","16580","-70","-0.42","1805","9.19",,,"5272","3.14","2000","12.06"
"040350","크레오에스지","795","-17","-2.09",,,,,"252","3.15","0","0.00"
"110790","크리스에프앤씨","7760","-50","-0.64","1137","6.82",,,"17785","0.44","300","3.87"
"045520","크린앤사이언스","5790","30","0.52","148","39.12",,,"4551","1.27","0","0.00"
"036170","클라우드에어","818","-5","-0.61","136","6.01",,,"1969","0.42","0","0.00"
"214150","클래시스","49400","350","0.71","1155","42.77","1808","27.32","4430","11.15","200","0.40"
"352770","클리노믹스","1441","106","7.94",,,,,"1187","1.21","0","0.00"
"237880","클리오","38350","450","1.19","1560","24.58","2390","16.04","12209","3.14","400","1.04"
"139670","키네마스터","3720","10","0.27","189","19.68",,,"1180","3.15","0","0.00"
"020120","키다리스튜디오","3820","-65","-1.67",,,,,"5626","0.68","0","0.00"
"413600","키움제6호스팩","2240","0","0.00",,,,,,,"0","0.00"
"433530","키움제7호스팩","2460","0","0.00",,,,,,,"0","0.00"
"446840","키움제8호스팩","2245","35","1.58",,,,,,,"0","0.00"
"039490","키움증권","131000","-900","-0.68","15563","8.42","28226","4.64","178201","0.74","3000","2.29"
"054780","키이스트","5370","-20","-0.37",,,,,"2999","1.79","0","0.00"
"219130","타이거일렉","21200","300","1.44",,,,,"8362","2.54","0","0.00"
"360070","탑머티리얼","42500","1550","3.79","2197","19.34",,,"19491","2.18","400","0.94"
"065130","탑엔지니어링","4980","-20","-0.40","906","5.50",,,"12128","0.41","0","0.00"
"134580","탑코미디어","2740","-10","-0.36",,,"133","20.63","1720","1.59","0","0.00"
"014580","태경비케이","4965","-30","-0.60","871","5.70",,,"7151","0.69","130","2.62"
"015890","태경산업","5270","-40","-0.75","790","6.67",,,"10337","0.51","270","5.12"
"006890","태경케미컬","12820","0","0.00","1537","8.34","1759","7.29","14288","0.90","200","1.56"
"023160","태광","15620","-580","-3.58","2129","7.34","2199","7.10","20443","0.76","170","1.09"
"003240","태광산업","624000","5000","0.81",,,,,"4689721","0.13","1750","0.28"
"011280","태림포장","2455","-25","-1.01","73","33.63",,,"4924","0.50","50","2.04"
"323280","태성","10650","100","0.95",,,,,"1251","8.51","0","0.00"
"053620","태양","6950","-40","-0.57","918","7.57",,,"22439","0.31","380","5.47"
"004100","태양금속","2865","-345","-10.75","1","2865.00",,,"2714","1.06","10","0.35"
"004105","태양금속우","4530","-315","-6.50",,,,,,,"15","0.33"
"009410","태영건설","4620","0","0.00",,,,,,,"0","0.00"
"009415","태영건설우","7130","0","0.00",,,,,,,"0","0.00"
"044490","태웅","16270","300","1.88","1707","9.53","2113","7.70","25612","0.64","0","0.00"
"124560","태웅로직스","3350","15","0.45","743","4.51",,,"5269","0.64","70","2.09"
"001420","태원물산","4080","-100","-2.39",,,,,"3949","1.03","140","3.43"
"191420","테고사이언스","18980","-90","-0.47",,,,,"5803","3.27","0","0.00"
"073640","테라사이언스","654","0","0.00",,,,,"819","0.80","0","0.00"
"066700","테라젠이텍스","3910","35","0.90","819","4.77",,,"4240","0.92","0","0.00"
"095610","테스","21000","150","0.72","89","235.96",,,"17040","1.23","500","2.38"
"055490","테이팩스","20850","-50","-0.24","1708","12.21",,,"32047","0.65","300","1.44"
"064520","테크엘","3295","-15","-0.45","425","7.75",,,"4850","0.68","0","0.00"
"089030","테크윙","54000","3900","7.78",,,"2378","22.71","6069","8.90","130","0.24"
"054450","텔레칩스","18230","180","1.00","4375","4.17","1278","14.27","16679","1.09","200","1.10"
"078000","텔코웨어","10340","40","0.39","950","10.88",,,"20203","0.51","640","6.19"
"200230","텔콘RF제약","700","0","0.00","124","5.65",,,"901","0.78","0","0.00"
"214420","토니모리","10210","-70","-0.68","155","65.87","769","13.27","3964","2.58","0","0.00"
"393210","토마토시스템","9100","750","8.98","225","40.44",,,"1969","4.62","90","0.99"
"215480","토박스코리아","3120","-30","-0.95","267","11.69",,,"3724","0.84","0","0.00"
"051360","토비스","19550","-290","-1.46","757","25.83","2894","6.75","12449","1.57","160","0.82"
"045340","토탈소프트","4985","-15","-0.30","442","11.28",,,"2553","1.95","0","0.00"
"108230","톱텍","7100","-40","-0.56","1588","4.47",,,"10408","0.68","300","4.23"
"079970","투비소프트","188","0","0.00",,,,,"445","0.42","0","0.00"
"199800","툴젠","79500","4000","5.30",,,,,"3801","20.92","0","0.00"
"417790","트루엔","9350","-10","-0.11","1092","8.56","1388","6.74","8317","1.12","200","2.14"
"290090","트윔","9000","50","0.56","420","21.43",,,"9508","0.95","0","0.00"
"026150","특수건설","6770","-70","-1.02",,,,,"5902","1.15","0","0.00"
"322180","티라유텍","6430","-2030","-24.00",,,,,"909","7.07","0","0.00"
"117730","티로보틱스","10620","-80","-0.75",,,,,"1763","6.02","0","0.00"
"033830","티비씨","804","-3","-0.37","66","12.18",,,"1337","0.60","18","2.24"
"057680","티사이언티픽","1132","12","1.07",,,,,"1916","0.59","0","0.00"
"204610","티쓰리","1187","0","0.00","87","13.64",,,"1494","0.79","60","5.05"
"064760","티씨케이","114500","-600","-0.52","5246","21.83","7670","14.93","39252","2.92","1200","1.05"
"246710","티앤알바이오팹","6380","30","0.47",,,,,"1449","4.40","0","0.00"
"340570","티앤엘","63400","1300","2.09","3399","18.65","5933","10.69","16050","3.95","550","0.87"
"043220","티에스넥스젠","521","2","0.39",,,,,"447","1.17","0","0.00"
"277880","티에스아이","6600","110","1.69",,,,,"3920","1.68","0","0.00"
"131290","티에스이","45350","550","1.23","11","4122.73","2448","18.52","27453","1.65","0","0.00"
"019180","티에이치엔","3275","-65","-1.95","1579","2.07",,,"6196","0.53","60","1.83"
"425420","티에프이","24350","0","0.00","976","24.95",,,"6259","3.89","0","0.00"
"131100","티엔엔터테인먼트","1562","-68","-4.17",,,,,"2209","0.71","0","0.00"
"356860","티엘비","18830","170","0.91","257","73.27","1467","12.84","11281","1.67","200","1.06"
"062860","티엘아이","5800","0","0.00",,,,,"7576","0.77","0","0.00"
"363280","티와이홀딩스","3835","10","0.26",,,,,"18433","0.21","0","0.00"
"36328K","티와이홀딩스우","5400","10","0.19",,,,,,,"0","0.00"
"321550","티움바이오","6130","70","1.16",,,,,"2497","2.45","0","0.00"
"091810","티웨이항공","2645","5","0.19","506","5.23","480","5.51","748","3.54","0","0.00"
"004870","티웨이홀딩스","537","2","0.37","41","13.10",,,"1493","0.36","0","0.00"
"425040","티이엠씨","13980","180","1.30","1077","12.98","1422","9.83","8292","1.69","700","5.01"
"241790","티이엠씨씨엔에스","8770","-30","-0.34","1337","6.56",,,"10646","0.82","200","2.28"
"104480","티케이케미칼","1540","-10","-0.65",,,,,"10445","0.15","0","0.00"
"081150","티플랙스","2840","-20","-0.70",,,,,"6498","0.44","20","0.70"
"130740","티피씨글로벌","2030","-45","-2.17",,,,,"5354","0.38","0","0.00"
"084730","팅크웨어","13040","140","1.09","1293","10.09",,,"16221","0.80","0","0.00"
"440110","파두","18580","310","1.70",,,,,"3798","4.89","0","0.00"
"034230","파라다이스","12060","-90","-0.74","725","16.63","970","12.43","16278","0.74","100","0.83"
"033540","파라텍","1887","17","0.91",,,,,"2673","0.71","0","0.00"
"388870","파로스아이바이오","12060","110","0.92",,,,,"2194","5.50","0","0.00"
"043200","파루","595","7","1.19",,,,,"690","0.86","0","0.00"
"214450","파마리서치","144500","400","0.28","7571","19.09","10171","14.21","42459","3.40","950","0.66"
"208340","파멥신","2915","0","0.00",,,,,"549","5.31","0","0.00"
"005690","파미셀","5260","40","0.77","60","87.67",,,"1340","3.93","0","0.00"
"177830","파버나인","3415","-15","-0.44","12","284.58",,,"5925","0.58","70","2.05"
"037070","파세코","9350","310","3.43","39","239.74",,,"5156","1.81","150","1.60"
"150900","파수","5760","60","1.05","384","15.00",,,"3009","1.91","100","1.74"
"037030","파워넷","2640","-40","-1.49",,,,,"4546","0.58","0","0.00"
"047310","파워로직스","6340","10","0.16","472","13.43",,,"5357","1.18","0","0.00"
"368770","파이버프로","3645","-30","-0.82","88","41.42","99","36.75","983","3.71","20","0.55"
"170790","파이오링크","9360","180","1.96","1583","5.91","1908","4.91","12063","0.78","300","3.21"
"049120","파인디앤씨","1360","-28","-2.02",,,,,"850","1.60","0","0.00"
"038950","파인디지털","4265","-40","-0.93","268","15.91",,,"11524","0.37","50","1.17"
"441270","파인엠텍","8170","250","3.16","299","27.32","966","8.46","4077","2.00","0","0.00"
"106240","파인테크닉스","1197","-10","-0.83",,,,,"5748","0.21","0","0.00"
"131760","파인텍","862","0","0.00",,,,,"709","1.22","0","0.00"
"065690","파커스","1018","-2","-0.20",,,,,"4042","0.25","0","0.00"
"140860","파크시스템스","176300","15600","9.71","3553","49.62","6150","28.67","20734","8.50","400","0.23"
"091700","파트론","7360","-90","-1.21","539","13.65","771","9.55","8929","0.82","250","3.40"
"032800","판타지오","182","0","0.00",,,,,"301","0.60","0","0.00"
"318010","팜스빌","5860","-60","-1.01","423","13.85",,,"8247","0.71","100","1.71"
"036580","팜스코","2670","5","0.19",,,,,"6406","0.42","50","1.87"
"027710","팜스토리","1504","-2","-0.13","91","16.53",,,"1915","0.79","25","1.66"
"004720","팜젠사이언스","5370","170","3.27","352","15.26",,,"12707","0.42","0","0.00"
"225590","패션플랫폼","949","-5","-0.52","248","3.83",,,"2859","0.33","0","0.00"
"054300","팬스타엔터프라이즈","552","7","1.28","4","138.00",,,"793","0.70","0","0.00"
"068050","팬엔터테인먼트","2380","35","1.49","280","8.50",,,"2987","0.80","0","0.00"
"028670","팬오션","3780","105","2.86","458","8.25","689","5.48","8817","0.43","85","2.25"
"222110","팬젠","4440","-180","-3.90",,,,,"1177","3.77","0","0.00"
"271830","팸텍","2580","30","1.18","270","9.56",,,"2371","1.09","30","1.16"
"010820","퍼스텍","3220","-35","-1.08","96","33.54",,,"1283","2.51","0","0.00"
"016800","퍼시스","48300","1750","3.76","7470","6.47",,,"59291","0.81","1200","2.48"
"263750","펄어비스","44950","-800","-1.75","248","181.25","1497","30.03","11804","3.81","0","0.00"
"251970","펌텍코리아","47350","950","2.05","2206","21.46","3025","15.65","19205","2.47","380","0.80"
"001020","페이퍼코리아","742","9","1.23","161","4.61",,,"1659","0.45","0","0.00"
"168360","펨트론","5300","-10","-0.19","335","15.82",,,"1523","3.48","0","0.00"
"087010","펩트론","78800","-3000","-3.67",,,,,"1758","44.82","0","0.00"
"090080","평화산업","1110","-4","-0.36","66","16.82",,,"790","1.41","0","0.00"
"010770","평화홀딩스","2960","0","0.00","569","5.20",,,"7243","0.41","150","5.07"
"064800","포니링크","2835","15","0.53",,,,,"1913","1.48","0","0.00"
"119500","포메탈","3200","-5","-0.16","161","19.88",,,"4155","0.77","60","1.88"
"389140","포바이포","7440","-60","-0.80",,,,,"3731","1.99","0","0.00"
"105760","포스뱅크","8550","-40","-0.47","982","8.71",,,"5238","1.63","0","0.00"
"022100","포스코DX","31850","-300","-0.93","605","52.64",,,"3026","10.53","100","0.31"
"058430","포스코스틸리온","45700","150","0.33","4133","11.06","7486","6.10","59872","0.76","1615","3.53"
"009520","포스코엠텍","18520","-300","-1.59","117","158.29",,,"2780","6.66","35","0.19"
"047050","포스코인터내셔널","50000","-2700","-5.12","3939","12.69","3946","12.67","35869","1.39","1000","2.00"
"003670","포스코퓨처엠","229500","-4500","-1.92","371","618.60","2149","106.78","30357","7.56","250","0.11"
"189690","포시에스","2545","10","0.39","192","13.26",,,"2585","0.98","100","3.93"
"318020","포인트모바일","4520","-110","-2.38","389","11.62",,,"3742","1.21","0","0.00"
"256630","포인트엔지니어링","1143","-51","-4.27",,,,,"1243","0.92","0","0.00"
"331380","포커스에이치엔에스","5130","-100","-1.91","130","39.46",,,"1196","4.29","30","0.58"
"472850","폰드그룹","5520","110","2.03","7","788.57",,,"5789","0.95","0","0.00"
"039980","폴라리스AI","2735","40","1.48","20","136.75",,,"1509","1.81","0","0.00"
"041910","폴라리스AI파마","7450","-80","-1.06","327","22.78",,,"9900","0.75","100","1.34"
"234100","폴라리스세원","1618","-16","-0.98","83","19.49",,,"2829","0.57","0","0.00"
"041020","폴라리스오피스","6590","-90","-1.35","432","15.25",,,"1305","5.05","0","0.00"
"114630","폴라리스우노","617","-4","-0.64","124","4.98",,,"1642","0.38","0","0.00"
"290720","푸드나무","3235","0","0.00",,,,,"1713","1.89","0","0.00"
"005670","푸드웰","5640","60","1.08","364","15.49",,,"9701","0.58","90","1.60"
"094940","푸른기술","7540","-230","-2.96","330","22.85",,,"4847","1.56","30","0.40"
"057880","푸른소나무","8790","0","0.00",,,,,"41","214.39","0","0.00"
"007330","푸른저축은행","8620","0","0.00","1340","6.43",,,"26884","0.32","650","7.54"
"017810","풀무원","14350","-70","-0.49","255","56.27","1323","10.85","8638","1.66","102","0.71"
"093380","풍강","3550","-20","-0.56","582","6.10",,,"7640","0.46","200","5.63"
"023900","풍국주정","11740","-50","-0.42","672","17.47",,,"12319","0.95","100","0.85"
"103140","풍산","61600","-200","-0.32","5727","10.76","8548","7.21","71975","0.86","1200","1.95"
"005810","풍산홀딩스","26650","50","0.19","5878","4.53","5895","4.52","72976","0.37","1400","5.25"
"371950","풍원정밀","11730","-360","-2.98",,,,,"2742","4.28","0","0.00"
"370090","퓨런티어","18700","-300","-1.58","923","20.26",,,"5992","3.12","0","0.00"
"445180","퓨릿","9400","-30","-0.32","837","11.23",,,"4965","1.89","50","0.53"
"151910","퓨처코어","640","0","0.00",,,,,"189","3.39","0","0.00"
"220100","퓨쳐켐","23500","-150","-0.63",,,,,"2886","8.14","0","0.00"
"035200","프럼파스트","2980","-10","-0.33","167","17.84",,,"4459","0.67","50","1.68"
